resp_id,wfh_expect,Job_Clerical or administrative support,"Job_Manufacturing, construction, maintenance, or farming","Job_Professional, managerial, or technical",Job_Sales or service,Workload_increased,Workload_decreased,Increased_productivity,Decreased_productivity,hhveh_harm,age,gender,Number_bedrooms,Race_white,Gradutae_degree,High_income(LessThan_100K),More_income(LMoreThan_35K)
7245,No,0,0,0,1,0,1,0,1,1,26,0,2,1,0,1,0
7267,No,0,0,0,1,0,0,0,0,1,52,0,2,0,0,1,0
7283,Yes,0,0,1,0,0,0,0,1,2,29,0,1,1,0,0,1
7290,Yes,0,0,0,0,0,0,0,0,1,70,0,2,1,0,1,0
7301,Yes,0,0,0,1,0,0,0,0,1,52,0,3,1,0,1,0
7320,Yes,0,0,1,0,0,0,0,1,2,53,0,4,1,0,0,1
7322,No,0,0,1,0,0,0,0,0,0,42,0,1,0,0,1,0
7326,Yes,0,0,0,0,0,0,0,0,1,41,0,2,1,0,0,0
7332,Yes,0,0,0,1,0,0,0,0,1,52,0,4,0,0,0,0
7338,Yes,0,0,1,0,0,0,0,0,1,42,1,4,0,1,0,1
7345,Yes,0,1,0,0,0,0,0,0,2,40,0,2,1,0,0,0
7348,No,0,0,0,1,1,0,0,0,1,32,0,3,0,0,0,0
7355,No,0,0,1,0,0,0,0,0,1,42,0,2,1,0,1,0
7357,No,0,0,0,0,0,0,0,0,1,49,0,3,1,0,1,0
7367,No,0,0,0,0,0,0,0,1,1,52,0,3,0,1,0,0
7372,Yes,0,0,1,0,0,0,0,0,1,44,1,3,1,0,0,1
7384,Yes,0,0,0,0,0,0,0,0,0,24,1,3,0,0,0,0
7390,No,0,0,0,0,0,0,0,0,2,42,1,3,1,0,1,0
7396,No,0,0,0,0,0,1,0,1,2,28,0,2,1,0,0,0
7402,Yes,0,0,1,0,0,1,0,1,3,36,0,5,1,0,0,1
7408,No,0,0,0,0,0,0,0,0,3,58,0,4,1,0,0,0
7415,No,0,0,1,0,0,0,0,0,2,60,0,3,1,0,0,0
7422,No,0,0,0,1,0,1,0,1,2,40,0,4,0,1,0,1
7426,No,0,0,0,1,1,0,1,0,2,51,0,3,1,0,0,0
7428,No,0,0,0,1,1,0,1,0,1,59,0,3,1,0,0,0
7436,No,1,0,0,0,0,0,0,0,0,53,0,1,0,0,1,0
7438,No,0,0,1,0,0,0,0,0,1,74,0,3,1,0,0,0
7452,No,0,0,0,1,0,0,0,0,1,72,1,2,1,0,0,0
7458,Yes,0,0,0,1,0,0,0,0,2,63,0,3,1,0,0,1
7460,No,0,0,0,1,0,0,0,0,1,50,1,2,1,1,0,1
7462,Yes,0,0,1,0,0,1,0,0,1,66,0,2,0,1,1,0
7463,No,0,0,0,0,0,0,0,0,1,41,1,2,1,0,0,0
7466,Yes,0,0,1,0,0,1,0,1,4,21,0,3,1,0,0,1
7473,No,0,0,0,1,0,0,0,0,0,50,0,2,1,0,0,0
7476,Yes,0,0,1,0,0,0,0,0,2,53,0,4,0,1,0,0
7477,Yes,0,0,0,1,1,0,1,0,2,34,1,2,1,0,0,0
7481,No,0,0,0,1,0,1,0,0,3,65,0,3,1,1,0,1
7490,Yes,0,0,1,0,0,0,0,1,0,42,1,3,1,1,1,0
7498,Yes,0,0,1,0,0,0,0,0,3,45,0,4,1,0,0,1
7518,No,0,0,0,1,0,0,0,0,3,79,0,5,0,0,0,0
7522,Yes,0,1,0,0,0,1,0,1,2,37,1,5,1,0,1,0
7523,Yes,0,0,0,0,0,0,0,0,1,47,0,3,1,0,0,0
7526,No,0,0,0,1,0,0,0,0,2,34,0,3,1,0,0,1
7538,Yes,0,0,1,0,0,0,0,0,3,61,0,4,1,1,0,0
7540,Yes,0,0,1,0,0,0,0,0,2,55,0,4,1,0,0,0
7543,Yes,0,0,0,1,0,0,1,0,1,39,0,2,1,0,0,0
7549,No,0,0,1,0,0,0,0,0,1,33,0,2,0,1,1,0
7578,Yes,0,0,0,0,0,1,0,1,3,32,0,4,1,1,0,0
7603,Yes,0,0,1,0,0,0,0,0,1,64,0,3,1,0,1,0
7620,Yes,0,0,0,1,1,0,0,0,3,46,1,4,1,1,0,1
7625,Yes,0,0,0,1,0,0,0,0,2,61,0,2,1,0,0,0
7630,Yes,1,0,0,0,0,0,0,0,1,54,0,3,0,0,0,0
7637,No,0,0,1,0,0,0,0,0,2,44,0,3,1,0,0,0
7638,Yes,0,0,1,0,0,0,0,1,1,26,0,1,1,0,0,0
7640,Yes,1,0,0,0,1,0,0,0,2,35,1,2,1,1,0,1
7649,No,0,0,0,1,0,0,0,0,4,58,1,5,1,1,0,1
7669,Yes,0,0,1,0,0,1,0,0,3,29,0,5,0,0,0,0
7672,Yes,0,0,0,1,0,0,0,0,3,50,0,3,1,0,0,1
7674,No,0,0,0,0,0,0,0,0,1,48,0,1,1,0,1,0
7678,No,0,0,1,0,0,0,0,0,3,62,0,5,1,1,0,1
7682,No,1,0,0,0,1,0,0,1,1,34,1,4,1,0,0,0
7687,Yes,0,0,1,0,0,0,0,0,2,69,1,5,1,1,0,1
7698,No,0,0,0,0,1,0,1,0,3,36,0,5,1,0,0,0
7700,Yes,0,0,1,0,0,0,0,0,1,72,1,2,1,1,0,0
7702,Yes,0,0,1,0,0,0,0,1,2,34,0,4,0,0,0,1
7704,Yes,0,0,1,0,1,0,0,0,1,35,1,2,0,0,0,0
7714,No,0,0,0,1,1,0,1,0,2,31,1,2,1,1,0,1
7722,No,0,0,0,1,0,0,0,0,2,28,0,2,1,0,1,0
7724,No,0,0,0,1,0,1,0,0,2,36,1,3,1,1,0,1
7731,Yes,0,0,1,0,0,1,0,1,1,63,0,2,1,1,0,0
7733,Yes,0,0,0,1,0,0,0,0,1,62,0,2,1,0,1,0
7740,Yes,0,0,0,1,0,1,0,0,1,26,0,3,0,0,1,0
7752,Yes,0,0,1,0,0,1,0,0,2,59,0,4,1,0,0,1
7757,Yes,0,0,0,1,0,1,0,1,1,52,0,2,1,1,0,0
7774,Yes,1,0,0,0,1,0,1,0,1,25,0,2,1,0,1,0
7789,Yes,0,0,1,0,0,0,0,0,4,55,0,3,1,1,0,1
7795,Yes,0,0,1,0,1,0,0,0,3,47,0,5,1,0,0,1
7798,No,0,0,0,1,0,1,0,1,3,54,1,4,0,1,0,1
7801,Yes,0,0,0,1,1,0,0,0,1,46,0,2,1,1,0,0
7802,Yes,0,0,1,0,0,0,0,0,0,63,1,3,1,0,0,0
7825,No,0,0,0,0,0,0,0,0,1,71,0,2,1,0,0,0
7833,Yes,0,0,0,0,1,0,0,0,2,39,0,4,1,0,0,0
7850,Yes,0,0,1,0,1,0,0,1,2,66,1,4,1,0,0,1
7857,Yes,0,0,1,0,0,0,0,0,1,55,0,3,1,1,0,0
7860,No,0,0,0,1,0,0,0,0,1,43,0,4,1,0,1,0
7870,No,0,0,0,1,1,0,0,0,2,47,1,3,1,0,0,1
7874,Yes,0,0,1,0,0,1,1,0,2,53,1,3,1,0,0,0
7879,No,0,0,0,1,0,1,0,0,2,40,1,5,1,1,0,1
7885,No,0,0,0,1,0,0,0,1,2,61,0,3,1,1,0,0
7887,No,0,0,0,1,1,0,1,0,4,20,0,5,1,0,0,1
7891,Yes,0,0,0,1,0,0,0,0,2,19,0,4,1,0,0,1
7895,Yes,0,0,0,1,1,0,1,0,4,61,0,3,1,1,0,1
7897,No,0,0,0,1,1,0,0,0,2,52,1,3,1,0,0,0
7930,No,0,0,1,0,0,0,0,0,2,24,0,4,1,0,0,1
7937,No,0,0,0,1,0,1,0,0,2,44,0,4,0,0,0,0
7939,Yes,0,0,1,0,0,1,0,0,4,49,0,4,1,1,0,0
7948,Yes,0,0,0,1,0,0,0,0,2,37,1,3,1,0,0,0
7949,Yes,0,0,0,1,0,1,0,1,1,58,1,1,0,1,0,1
7952,No,1,0,0,0,0,0,0,0,3,51,0,5,1,0,0,0
7953,Yes,0,0,1,0,0,0,0,0,1,28,1,2,1,1,0,0
7955,No,0,0,1,0,1,0,0,0,3,57,0,5,1,0,0,0
7958,Yes,1,0,0,0,0,1,1,0,3,58,0,3,1,0,1,0
7965,No,0,0,1,0,0,0,0,0,1,59,0,3,1,0,0,1
7969,Yes,0,0,1,0,1,0,1,0,4,59,0,3,1,0,0,1
7988,Yes,0,0,1,0,0,0,0,1,2,50,1,2,1,0,0,0
7994,No,0,0,0,0,0,1,0,1,3,61,0,3,0,1,0,0
7995,Yes,0,0,1,0,0,0,0,1,2,46,0,3,1,0,0,1
7999,No,0,1,0,0,0,0,0,0,1,34,1,3,1,0,1,0
8009,Yes,0,0,0,0,0,0,0,0,2,26,0,2,1,1,0,0
8015,Yes,0,0,1,0,1,0,0,1,1,27,0,2,1,0,0,0
8037,Yes,0,0,1,0,0,0,0,0,2,58,0,3,0,1,0,1
8043,Yes,0,0,0,0,0,0,0,0,2,60,0,3,0,0,0,0
8072,Yes,0,0,1,0,0,0,0,0,1,59,0,4,1,0,0,1
8075,Yes,0,0,1,0,1,0,1,0,1,34,0,2,0,1,0,1
8079,Yes,0,0,0,1,0,0,0,1,2,22,0,2,1,0,0,0
8089,Yes,0,0,1,0,0,1,1,0,2,38,1,3,1,1,0,1
8090,Yes,0,0,1,0,0,0,0,0,2,42,0,4,1,0,0,1
8105,Yes,0,1,0,0,0,0,0,0,2,66,0,2,1,1,0,1
8106,No,1,0,0,0,0,1,0,1,1,71,0,2,1,0,1,0
8129,No,0,0,0,1,1,0,0,0,2,45,0,4,1,0,0,0
8136,No,0,0,0,0,0,0,0,0,2,29,0,3,0,0,1,0
8139,No,0,0,0,1,1,0,0,0,1,31,0,3,1,0,0,0
8144,Yes,0,0,0,1,0,0,0,0,2,20,0,3,1,0,1,0
8146,Yes,0,1,0,0,1,0,1,0,1,38,1,2,1,0,1,0
8148,No,1,0,0,0,0,0,0,0,2,29,0,3,1,0,0,0
8149,Yes,0,0,1,0,1,0,0,0,1,47,1,2,1,1,0,0
8162,No,0,1,0,0,0,1,0,1,2,51,0,3,1,0,0,0
8168,No,0,0,0,0,0,0,0,0,2,53,0,4,1,0,0,1
8170,No,0,0,0,1,0,0,0,0,3,52,0,2,1,0,1,0
8177,Yes,0,0,0,1,1,0,1,0,2,43,1,2,0,0,0,0
8178,Yes,0,0,0,1,0,0,0,0,1,34,0,2,1,0,0,0
8180,No,0,0,0,0,0,0,0,0,1,26,0,2,1,0,1,0
8194,Yes,0,0,1,0,1,0,0,0,2,37,0,4,1,0,0,0
8197,No,0,1,0,0,0,1,0,1,1,56,0,3,1,0,1,0
8201,No,0,0,1,0,1,0,1,0,3,47,0,3,1,0,0,0
8207,No,0,0,1,0,0,0,0,0,1,68,0,1,1,0,0,0
8236,No,0,0,1,0,0,1,0,1,2,30,1,2,1,0,0,0
8242,Yes,0,0,0,1,0,0,0,0,2,35,0,3,1,0,1,0
8249,No,0,1,0,0,1,0,1,0,3,46,1,3,1,0,0,0
8252,No,0,0,0,1,0,1,1,0,2,32,0,3,1,0,0,0
8260,No,0,0,0,1,0,0,0,0,1,39,1,3,1,0,0,1
8264,No,0,0,0,1,0,0,0,1,3,21,0,4,1,0,0,1
8273,Yes,0,0,0,1,0,1,0,1,1,65,0,2,1,0,1,0
8274,Yes,0,0,0,1,1,0,0,0,2,54,1,3,1,1,0,1
8276,No,0,0,0,1,0,0,0,0,2,62,1,3,1,0,0,0
8281,No,0,1,0,0,0,0,0,0,2,64,1,1,1,0,0,0
8298,Yes,0,0,1,0,1,0,0,0,1,23,0,2,1,0,0,0
8308,No,0,0,0,1,0,1,0,1,2,69,1,3,1,0,0,0
8319,No,0,0,0,1,0,1,0,0,1,70,0,2,1,0,1,0
8337,No,0,1,0,0,0,0,0,0,2,63,0,4,1,0,1,0
8346,No,0,0,0,1,0,0,0,0,2,46,0,3,0,0,1,0
8350,Yes,0,0,1,0,0,1,0,1,2,37,0,4,0,1,0,1
8352,Yes,0,0,0,1,0,0,0,1,0,36,0,2,1,0,0,0
8357,No,0,0,0,0,0,0,0,0,1,67,0,3,1,0,0,0
8360,Yes,0,0,1,0,1,0,0,0,2,37,0,4,1,0,0,1
8365,No,0,1,0,0,0,0,0,0,3,55,1,3,1,0,0,1
8367,No,0,0,0,1,0,1,0,1,3,57,0,1,0,0,1,0
8372,No,0,0,0,1,1,0,0,0,3,33,0,3,1,0,0,0
8380,Yes,0,0,1,0,0,0,1,0,2,49,1,5,1,0,0,1
8385,Yes,0,0,1,0,0,0,0,0,2,61,0,3,1,1,0,1
8401,No,0,0,1,0,1,0,0,0,4,52,0,5,1,1,0,1
8407,No,0,0,1,0,1,0,1,0,1,36,1,3,1,0,0,1
8413,No,1,0,0,0,1,0,1,0,2,58,0,2,1,0,0,1
8415,Yes,0,0,0,0,0,0,0,0,1,67,1,3,1,1,0,1
8422,Yes,0,1,0,0,1,0,1,0,1,30,1,4,1,0,0,1
8434,Yes,0,0,1,0,0,1,0,1,2,41,1,3,1,0,0,0
8438,No,0,0,1,0,1,0,1,0,2,35,0,4,0,0,0,0
8448,Yes,0,0,0,0,0,1,1,0,0,55,0,2,1,0,1,0
8451,No,0,1,0,0,0,0,0,0,1,56,1,1,1,0,0,0
8453,No,0,0,0,1,1,0,1,0,2,32,0,5,1,1,0,0
8461,Yes,0,0,0,0,0,0,0,0,2,19,0,2,1,0,0,0
8475,No,0,0,0,1,0,0,0,0,2,38,0,4,1,0,0,0
8490,Yes,0,0,0,0,1,0,0,1,2,35,1,3,1,0,0,1
8491,Yes,0,0,0,0,1,0,1,0,2,40,1,3,1,1,0,1
8492,Yes,0,0,0,1,1,0,1,0,1,26,1,4,0,0,1,0
8496,No,1,0,0,0,0,0,0,0,2,65,0,4,1,0,1,0
8500,Yes,0,0,0,1,0,1,1,0,2,19,0,4,1,0,0,1
8501,Yes,0,0,1,0,0,0,0,0,1,73,0,2,1,0,0,0
8503,No,0,0,0,1,0,1,0,1,1,25,0,2,0,0,1,0
8533,Yes,0,0,1,0,1,0,0,0,3,53,1,5,0,0,0,1
8559,Yes,0,0,1,0,0,0,0,0,2,40,1,4,1,1,0,0
8589,No,0,0,0,1,0,1,0,0,4,63,1,3,1,0,0,1
8592,Yes,0,0,0,1,0,0,0,0,2,64,1,3,1,0,0,0
8604,No,0,0,0,0,0,0,0,0,1,68,1,1,1,0,0,0
8613,Yes,1,0,0,0,1,0,1,0,3,52,0,3,1,0,0,0
8618,Yes,0,0,1,0,0,1,0,1,1,63,1,3,1,0,0,0
8620,No,1,0,0,0,0,0,0,0,2,37,0,2,1,0,1,0
8628,No,0,0,0,1,1,0,0,0,1,38,0,2,0,0,0,0
8643,No,0,0,1,0,1,0,0,0,2,36,0,3,0,1,0,0
8672,Yes,0,0,0,1,1,0,0,1,3,30,0,3,1,0,0,0
8673,No,0,0,0,0,0,1,0,0,2,60,0,2,1,0,1,0
8680,No,0,0,0,0,0,0,0,0,4,64,0,2,1,0,0,0
8697,Yes,0,0,0,0,0,0,0,0,1,33,0,3,1,0,1,0
8709,No,0,0,0,1,0,0,0,0,1,29,1,3,1,0,0,0
8728,Yes,0,0,0,1,0,1,0,1,1,47,1,1,0,0,1,0
8744,Yes,0,0,1,0,0,0,0,0,1,48,0,2,1,0,1,0
8749,No,0,0,0,1,0,0,0,0,2,58,0,3,1,0,1,0
8751,Yes,0,0,1,0,1,0,1,0,1,43,1,2,0,0,0,1
8753,Yes,0,0,1,0,0,0,1,0,1,53,1,3,1,0,0,0
8755,No,1,0,0,0,0,0,1,0,2,48,1,4,1,0,0,0
8761,Yes,0,0,1,0,0,0,0,0,2,50,1,5,1,0,0,1
8764,Yes,0,0,1,0,0,0,0,0,0,37,1,2,1,0,0,0
8765,Yes,0,1,0,0,0,0,0,1,2,35,1,3,1,1,0,1
8773,No,0,0,0,1,0,0,0,0,0,21,1,2,1,0,1,0
8778,Yes,0,0,0,0,0,1,0,1,1,63,1,2,1,0,0,0
8780,Yes,0,0,1,0,0,1,1,0,1,35,0,3,1,1,0,0
8782,Yes,0,0,1,0,1,0,1,0,1,37,1,3,1,1,0,1
8783,Yes,0,0,0,1,1,0,1,0,2,37,1,4,1,1,0,1
8784,Yes,0,0,0,1,0,1,0,1,0,56,0,2,1,0,0,0
8790,Yes,0,0,1,0,1,0,0,1,2,24,0,3,0,0,1,0
8797,Yes,0,0,1,0,0,1,0,1,0,26,0,0,1,0,0,0
8798,Yes,0,0,0,1,0,0,0,0,2,66,1,3,1,0,0,1
8803,No,0,0,0,0,0,0,0,0,1,61,1,1,1,1,0,0
8807,Yes,1,0,0,0,0,1,0,1,2,34,0,3,1,0,0,1
8817,Yes,0,0,1,0,0,0,0,0,2,65,0,3,1,1,0,1
8818,Yes,0,0,1,0,0,1,0,1,3,36,1,4,1,0,0,0
8828,No,0,0,0,1,0,0,0,0,1,60,1,2,0,0,0,1
8850,No,0,0,0,1,0,1,0,0,0,55,1,2,1,1,0,0
8851,Yes,0,0,0,0,0,0,0,0,2,33,0,3,1,0,0,0
8859,No,0,0,1,0,0,0,1,0,1,68,0,3,1,0,0,1
8866,Yes,0,0,0,0,0,1,0,1,3,40,0,4,1,1,0,1
8872,Yes,1,0,0,0,1,0,0,1,2,35,0,3,1,0,0,1
8883,Yes,0,0,1,0,1,0,1,0,1,62,0,3,1,0,0,0
8884,No,0,0,0,1,0,0,0,0,2,67,0,3,1,0,0,0
8934,Yes,0,0,1,0,0,0,1,0,1,88,0,3,1,0,0,0
8938,Yes,0,0,0,1,1,0,0,0,1,25,1,5,0,0,0,0
8939,No,0,0,1,0,1,0,1,0,2,64,0,2,1,0,0,1
8940,No,0,0,0,1,0,0,0,0,4,49,0,4,1,0,0,0
8945,Yes,0,0,0,1,1,0,0,0,3,47,0,3,1,1,0,1
8970,Yes,0,0,0,1,1,0,0,1,1,53,0,2,1,0,0,0
8971,No,1,0,0,0,0,1,1,0,3,64,0,3,1,0,0,0
8988,Yes,0,0,1,0,0,0,0,0,2,60,1,3,0,0,0,1
8990,No,0,0,1,0,0,0,0,0,2,54,0,3,1,1,0,0
9009,No,0,0,1,0,0,0,0,0,4,54,1,4,1,0,0,1
9014,Yes,0,0,1,0,0,0,1,0,1,34,1,2,1,1,0,0
9025,No,0,0,0,1,0,0,0,0,2,68,0,2,1,1,0,1
9033,Yes,0,0,0,1,0,1,0,1,1,45,1,2,1,0,0,0
9038,Yes,0,0,1,0,0,1,1,0,1,30,1,4,1,0,0,1
9071,No,0,0,0,1,0,1,0,1,2,68,0,3,1,0,0,0
9082,Yes,0,0,1,0,0,1,0,0,2,35,0,4,1,1,0,1
9088,No,1,0,0,0,1,0,0,0,1,51,0,3,1,0,1,0
9091,No,0,0,0,1,0,1,0,1,1,63,0,2,1,0,1,0
9093,No,0,0,1,0,0,1,0,1,3,53,1,4,1,1,0,0
9098,No,0,0,0,1,0,0,0,0,1,69,0,2,1,0,0,1
9101,No,0,0,0,1,1,0,0,1,2,31,1,2,1,0,0,0
9105,No,1,0,0,0,0,0,0,0,2,77,0,4,1,0,0,0
9115,Yes,0,0,1,0,0,1,0,1,1,39,0,5,1,0,1,0
9116,Yes,0,0,0,1,0,0,0,0,1,27,0,3,1,0,1,0
9118,Yes,0,0,1,0,0,1,0,1,1,48,1,2,1,0,0,1
9127,No,0,0,1,0,1,0,0,1,2,43,1,5,1,1,0,1
9128,No,0,0,0,0,0,0,0,0,2,39,0,3,0,0,0,0
9143,Yes,0,0,1,0,0,0,0,0,2,32,1,3,1,1,0,1
9154,No,0,0,0,1,1,0,1,0,2,60,0,3,1,1,0,1
9162,Yes,0,0,0,0,0,0,0,0,1,58,0,1,1,0,1,0
9167,No,0,0,0,0,0,0,0,0,4,54,0,3,1,0,0,1
9173,No,0,0,1,0,1,0,0,0,4,66,1,4,1,0,0,0
9180,No,0,0,0,1,1,0,0,0,3,46,1,3,1,0,0,0
9196,Yes,0,0,0,1,0,0,1,0,3,64,1,3,0,1,0,1
9197,Yes,0,0,0,1,0,0,0,1,1,50,0,2,1,1,0,0
9199,No,0,1,0,0,1,0,0,1,2,45,0,2,0,0,0,1
9209,Yes,0,0,1,0,1,0,0,0,3,60,0,4,1,0,0,1
9216,Yes,0,0,1,0,0,0,0,0,3,63,1,4,1,1,0,1
9218,Yes,0,0,1,0,0,0,0,0,1,58,0,4,1,1,0,1
9220,No,0,0,1,0,0,0,1,0,2,55,1,4,1,1,0,1
9224,No,0,0,1,0,0,0,0,0,4,58,0,5,1,0,0,1
9245,Yes,1,0,0,0,0,0,0,0,1,72,0,3,1,0,0,1
9251,Yes,0,0,0,1,0,0,0,1,1,51,0,2,1,0,0,0
9254,Yes,0,0,1,0,0,0,0,1,3,67,0,4,0,1,0,1
9256,Yes,0,0,0,0,0,0,0,0,1,66,1,2,1,1,0,0
9261,Yes,0,0,1,0,1,0,1,0,4,55,0,4,1,0,0,1
9270,Yes,0,0,0,1,0,0,0,0,1,47,1,1,1,0,1,0
9280,Yes,0,0,1,0,0,0,1,0,2,61,0,3,1,0,0,1
9281,Yes,0,0,1,0,1,0,1,0,2,65,0,4,1,1,0,0
9286,Yes,0,0,1,0,1,0,1,0,2,67,1,4,1,0,0,1
9308,Yes,0,0,1,0,1,0,0,0,2,51,0,2,1,1,0,1
9313,No,0,0,0,1,0,0,0,0,2,52,1,3,1,0,0,1
9316,No,0,0,0,1,0,0,0,0,2,65,0,3,1,0,0,0
9319,Yes,0,0,0,0,0,0,0,0,2,67,1,3,1,0,0,1
9322,No,0,0,0,1,1,0,1,0,2,47,0,3,1,0,0,1
9323,No,0,0,0,1,0,1,0,0,4,59,1,1,1,0,0,1
9325,Yes,0,0,1,0,0,1,0,1,2,60,0,0,1,1,0,0
